product_sku;attribute_name;attribute_value
79377553;points_forts_0;<ul><li>Aimants en néodyme et membranes Duofol pour une excellente restitution sonore</li><li>Le design fermé circumaural offre une très bonne atténuation passive des bruits ambiants</li><li>Arceau pliable, renforcé de métal qui facilite le transport et permet une longue durée de vie</li><li>Avec housse de transport</li><li>Optimisé pour les lecteurs MP3, CD et DVD, iPod, iPhone) et pour les téléphones mobiles (jack stéréo 3,5 mm)</li></ul>
79380191;note_environnementale;D
79380191;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79380191;points_forts_0;<ul><li>Réalisez jusqu'à 30 % d'économies sur l'encre grâce aux cartouches d'encre séparées Epson</li><li>Réduisez vos coûts d'impression avec les cartouches d'encre haute capacité</li><li>Imprimer des textes nets et précis, ainsi que des photos brillantes et de qualité professionnelle.</li></ul>
79380191;categorie_accessoire_0;Consommables d'impression
79380191;compatibilite_produit_0;Expression Premium XP-510, 520, 600, 605, 610, 615, 620, 625, 700, 710, 720, 800, 810, 820
79380191;consommables_inclus_0;Pack de 1
79380191;nombre_pages_imprimables_0;700 pages
79380191;capacite_conso_0;XL
79380191;couleur_article_0;Magenta
79380191;type_cartouche_0;Marque
79380191;type_consommable_0;Cartouche d'encre
79380191;cartouches_marque;Oui
79380191;cartridge_priority_order;3.0
79380191;contenance_ml_0;8.7 ml
79380191;compatibles_options_1;79381732.0
79380191;compatibles_options_2;79388993.0
79380191;compatibles_options_3;79443342.0
79380191;compatibles_options_4;79380191.0
79369828;note_environnementale;C
79369828;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/g-lalo.html
79369828;categorie_accessoire_0;Supports d'impression
79369828;technologie_impression_etiquettes_0;Jet d'encre
79369828;type_supports_etiquettes_0;Papier à demi-pli préplié
79369828;couleur_papier;Ivoire
79369828;diametre_etiquettes;210 mm
79369828;grammage;210 g/m2
79369828;taille_support_etiquettes;A4 (210 x 297 mm)
79369829;note_environnementale;C
79369829;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/g-lalo.html
79369829;categorie_accessoire_0;Supports d'impression
79369829;technologie_impression_etiquettes_0;Laser
79369829;technologie_impression_etiquettes_1;Jet d'encre
79369829;type_supports_etiquettes_0;Papier uni
79369829;couleur_papier;Blanc
79369829;diametre_etiquettes;210 mm
79369829;grammage;100 g/m2
79369829;taille_support_etiquettes;A4 (210 x 297 mm)
79369830;note_environnementale;C
79369830;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/g-lalo.html
79369830;categorie_accessoire_0;Supports d'impression
79369830;technologie_impression_etiquettes_0;Laser
79369830;technologie_impression_etiquettes_1;Jet d'encre
79369830;type_supports_etiquettes_0;Papier uni
79369830;couleur_papier;Ivoire
79369830;diametre_etiquettes;210 mm
79369830;grammage;100 g/m2
79369830;taille_support_etiquettes;A4 (210 x 297 mm)
409028;note_environnementale;C
409028;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/wonday.html
409028;points_forts_0;<ul><li>Tranche cordons, ficelles, sangles en plastique</li><li>Extrait les agrafes</li><li>Coupe films et rubans</li></ul>
409028;type_outil_coupe_0;Cutter
79369831;note_environnementale;C
79369831;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/g-lalo.html
79369831;categorie_accessoire_0;Supports d'impression
79369831;technologie_impression_etiquettes_0;Jet d'encre
79369831;type_supports_etiquettes_0;Cartes en papier vergé
79369831;couleur_papier;Blanc
79369831;diametre_etiquettes;107 mm
79369831;grammage;210 g/m2
79369831;taille_support_etiquettes;107 x 152 mm
41116;note_environnementale;B
41116;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/g-lalo.html
41116;categorie_accessoire_0;Supports d'impression
41116;technologie_impression_etiquettes_0;Jet d'encre
41116;type_supports_etiquettes_0;Papier uni
41116;diametre_etiquettes;210 mm
41116;grammage;210 g/m2
41116;taille_support_etiquettes;A4 (210 x 297 mm)
41116;compatibilite_materiel_informatique_0;PC
79416088;largeur_produit;22 cm
79416088;note_environnementale;C
79416088;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/kid-abord.html
79416088;points_forts_0;<ul><li>Décors imprimés</li><li>Tirettes en plastique</li></ul>
79416088;type_maroquinerie;Trousse
79416088;materiau_maroquinerie_0;Polyester 1680D
79416089;hauteur_produi;7 cm
79416089;largeur_produit;22 cm
79416089;note_environnementale;X
79416089;profondeur_produit;7 cm
79416089;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/kid-abord.html
79416089;points_forts_0;<ul><li>1 poche avant zippée</li><li>Décors imprimés, brodés</li><li>Etiquette tissée</li><li>Tirettes en plastique</li></ul>
79416089;type_maroquinerie;Trousse
79416089;materiau_maroquinerie_0;Polyester 1680D
79416090;hauteur_produi;8 cm
79416090;largeur_produit;22 cm
79416090;note_environnementale;X
79416090;profondeur_produit;6.5 cm
79416090;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/kid-abord.html
79416090;points_forts_0;<ul><li>Décor imprimé</li><li>Tirette en gomme</li><li>Doublure imprimée</li></ul>
79416090;type_maroquinerie;Trousse
79416090;materiau_maroquinerie_0;Polyester
79416091;hauteur_produi;7 cm
79416091;largeur_produit;22 cm
79416091;note_environnementale;C
79416091;profondeur_produit;7 cm
79416091;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/kid-abord.html
79416091;points_forts_0;<ul><li>Décors imprimés</li><li>Tirettes gomme</li></ul>
79416091;type_maroquinerie;Trousse
79416091;materiau_maroquinerie_0;Toile de coton
79416092;largeur_produit;22 cm
79416092;note_environnementale;X
79416092;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/kid-abord.html
79416092;points_forts_0;<ul><li>1 poche avant zippée</li><li>Décors imprimés</li><li>Patch en gomme</li><li>Tirettes en gomme</li></ul>
79416092;type_maroquinerie;Trousse
79416092;materiau_maroquinerie_0;Polyester
36899;note_environnementale;D
36899;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
36899;points_forts_0;<ul><li>L'encre d'origine Canon offre toujours des impressions de haute qualité</li><li>L'encre d'origine Canon est 100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
36899;categorie_accessoire_0;Consommables d'impression
36899;compatibilite_produit_0;"i96X, 990, 99XX; PIXMA IP3000, IP4000, iP5000, iP6000, iP8500, MP750, MP760, MP780; S830"
36899;consommables_inclus_0;Pack de 1
36899;nombre_pages_imprimables_0;430 pages
36899;capacite_conso_0;standard
36899;couleur_article_0;Magenta
36899;type_cartouche_0;Marque
36899;type_consommable_0;Réservoir d'encre
36899;cartouches_marque;Oui
36899;cartridge_priority_order;3.0
36899;compatibles_options_1;36899.0
36900;note_environnementale;D
36900;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
36900;points_forts_0;<ul><li>L'encre d'origine Canon offre toujours des impressions de haute qualité</li><li>L'encre d'origine Canon est 100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
36900;categorie_accessoire_0;Consommables d'impression
36900;compatibilite_produit_0;"i96X, 990, 99XX; PIXMA IP3000, IP4000, iP5000, iP6000, iP8500, MP750, MP760, MP780; S830"
36900;consommables_inclus_0;Pack de 1
36900;nombre_pages_imprimables_0;360 pages
36900;capacite_conso_0;standard
36900;couleur_article_0;Jaune
36900;type_cartouche_0;Marque
36900;type_consommable_0;Réservoir d'encre
36900;cartouches_marque;Oui
36900;cartridge_priority_order;3.0
36900;compatibles_options_1;36900.0
79384909;note_environnementale;C
79384909;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/muvit.html
79384909;utilisation_recommandee_maroquinerie_0;Pour téléphone portable
79384909;type_maroquinerie;Housse
79361994;note_environnementale;B
79361994;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/uprint.html
79361994;points_forts_0;<ul><li>Votre cartouche d'encre compatible est garantie 3 ans</li><li>Quantité d'encre supérieure ou égale à l'OEM</li><li>Encre de qualité</li><li>Impressions longue durée</li><li>Excellente luminosité: brillance des impressions</li><li>Fidélité dans la reproduction des couleurs: effets naturels</li></ul>
79361994;categorie_accessoire_0;Consommables d'impression
79361994;compatibilite_produit_0;HP Officejet Pro K550, K550dtn, K550dtwn
79361994;consommables_inclus_0;Pack de 1
79361994;nombre_pages_imprimables_0;2000 pages
79361994;capacite_conso_0;XL
79361994;couleur_article_0;Magenta
79361994;type_cartouche_0;Compatible UPrint
79361994;type_consommable_0;Cartouche d'encre
79361994;cartouches_marque;Non
79361994;cartridge_priority_order;1.0
79361994;contenance_ml_0;35 ml
79361994;cartouche_compatible_0;HP 88XL
79419187;note_environnementale;C
79419187;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/maped.html
79419187;type_pointe_0;Rond
79419187;type_outil_coupe_0;Ciseaux
79380210;note_environnementale;D
79380210;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/epson.html
79380210;points_forts_0;<ul><li>Réalisez jusqu'à 30 % d'économies sur l'encre grâce aux cartouches d'encre séparées Epson</li><li>Réduisez vos coûts d'impression avec les cartouches d'encre haute capacité</li><li>Imprimer des textes nets et précis, ainsi que des photos brillantes et de qualité professionnelle.</li></ul>
79380210;categorie_accessoire_0;Consommables d'impression
79380210;compatibilite_produit_0;Expression Premium XP-510, 520, 600, 605, 610, 615, 620, 625, 700, 710, 720, 800, 810, 820
79380210;consommables_inclus_0;Pack de 4
79380210;capacite_conso_0;XL
79380210;couleur_article_0;Noir/cyan/magenta/jaune
79380210;type_cartouche_0;Marque
79380210;type_consommable_0;Cartouche d'encre
79380210;cartouches_marque;Oui
79380210;cartridge_priority_order;3.0
79380210;compatibles_options_1;405113326.0
79380210;compatibles_options_2;405112779.0
79380210;compatibles_options_3;79443344.0
79380210;compatibles_options_4;79380210.0
79380211;note_environnementale;B
79380211;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/apli.html
79380211;points_forts_0;<ul><li>Apli-Agipa</li><li>Pochette de 25 étiquettes cd/dvd adhésif opaque</li><li>Adhésif permanent</li><li>Etiquettes CD-DVD Maxi </li><li>Couvre toute la surface du CD : diamètre extérieur 117,5 mm et 18 mm de diamètre intérieur</li><li>Idéal pour réutiliser vos vieux CD réinscriptibles<br></li></ul>
79380211;categorie_accessoire_0;Supports d'impression
79380211;technologie_impression_etiquettes_0;Laser
79380211;technologie_impression_etiquettes_1;Jet d'encre
79380211;type_supports_etiquettes_0;Étiquettes pour CD/DVD
79380211;diametre_etiquettes;117 mm
79380211;taille_support_etiquettes;Rond 117 mm
79380211;compatibilite_materiel_informatique_0;PC
79380249;hauteur_produi;32 cm
79380249;largeur_produit;17.4 cm
79380249;note_environnementale;D
79380249;profondeur_produit;29.4 cm
79380249;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/fellowes.html
79380249;points_forts_0;<ul><li>Pour une utilisation occasionnelle à la maison</li><li>Détruit les feuilles en bandelettes</li><li>Corbeille de la capacité élevée</li></ul>
79380249;niveau_securite_0;P_2
79380249;nombre_feuilles_simultanees_0;8.0
79380249;type_coupe_0;Coupe droite
79375428;note_environnementale;C
79375428;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
79375428;points_forts_0;<ul><li>Imprimez plusieurs photos au format 10 x 15 cm</li><li>Transformez vos souvenirs en d'époustouflantes photos durables avec l'encre Canon authentique</li><li>L'encre d'origine Canon produit en moyenne 35 % d'impressions de haute qualité en plus que les cartouches compatibles</li><li>Offre toujours des impressions de haute qualité</li><li>100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
79375428;categorie_accessoire_0;Consommables d'impression
79375428;compatibilite_produit_0;"PIXMA PRO-100, PRO-100S; PIXUS PRO-100"
79375428;consommables_inclus_0;Pack de 1
79375428;nombre_pages_imprimables_0;600 pages
79375428;capacite_conso_0;standard
79375428;couleur_article_0;Cyan
79375428;type_cartouche_0;Marque
79375428;type_consommable_0;Réservoir d'encre
79375428;cartouches_marque;Oui
79375428;cartridge_priority_order;3.0
79375428;contenance_ml_0;13 ml
79375429;note_environnementale;C
79375429;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
79375429;points_forts_0;<ul><li>Imprimez plusieurs photos au format 10 x 15 cm</li><li>Transformez vos souvenirs en d'époustouflantes photos durables avec l'encre Canon authentique</li><li>L'encre d'origine Canon produit en moyenne 35 % d'impressions de haute qualité en plus que les cartouches compatibles</li><li>Offre toujours des impressions de haute qualité</li><li>100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
79375429;categorie_accessoire_0;Consommables d'impression
79375429;compatibilite_produit_0;"PIXMA PRO-100, PRO-100S; PIXUS PRO-100"
79375429;consommables_inclus_0;Pack de 1
79375429;nombre_pages_imprimables_0;416 pages
79375429;capacite_conso_0;standard
79375429;couleur_article_0;Magenta
79375429;type_cartouche_0;Marque
79375429;type_consommable_0;Réservoir d'encre
79375429;cartouches_marque;Oui
79375429;cartridge_priority_order;3.0
79375429;contenance_ml_0;13 ml
79375431;note_environnementale;C
79375431;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
79375431;points_forts_0;<ul><li>Imprimez plusieurs photos au format 10 x 15 cm</li><li>Transformez vos souvenirs en d'époustouflantes photos durables avec l'encre Canon authentique</li><li>L'encre d'origine Canon produit en moyenne 35 % d'impressions de haute qualité en plus que les cartouches compatibles</li><li>Offre toujours des impressions de haute qualité</li><li>100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
79375431;categorie_accessoire_0;Consommables d'impression
79375431;compatibilite_produit_0;"PIXMA PRO-100, PRO-100S; PIXUS PRO-100"
79375431;consommables_inclus_0;Pack de 1
79375431;nombre_pages_imprimables_0;292 pages
79375431;capacite_conso_0;standard
79375431;couleur_article_0;Cyan photo
79375431;type_cartouche_0;Marque
79375431;type_consommable_0;Réservoir d'encre
79375431;cartouches_marque;Oui
79375431;cartridge_priority_order;3.0
79375431;contenance_ml_0;13 ml
79375432;note_environnementale;C
79375432;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
79375432;points_forts_0;<ul><li>Imprimez plusieurs photos au format 10 x 15 cm</li><li>Transformez vos souvenirs en d'époustouflantes photos durables avec l'encre Canon authentique</li><li>L'encre d'origine Canon produit en moyenne 35 % d'impressions de haute qualité en plus que les cartouches compatibles</li><li>Offre toujours des impressions de haute qualité</li><li>100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
79375432;categorie_accessoire_0;Consommables d'impression
79375432;compatibilite_produit_0;PIXMA PRO-100, PRO-100S
79375432;consommables_inclus_0;Pack de 1
79375432;nombre_pages_imprimables_0;169 pages
79375432;capacite_conso_0;standard
79375432;couleur_article_0;Magenta photo
79375432;type_cartouche_0;Marque
79375432;type_consommable_0;Réservoir d'encre
79375432;cartouches_marque;Oui
79375432;cartridge_priority_order;3.0
79375432;contenance_ml_0;13 ml
79375433;note_environnementale;C
79375433;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/canon.html
79375433;points_forts_0;<ul><li>Imprimez plusieurs photos au format 10 x 15 cm</li><li>Transformez vos souvenirs en d'époustouflantes photos durables avec l'encre Canon authentique</li><li>L'encre d'origine Canon produit en moyenne 35 % d'impressions de haute qualité en plus que les cartouches compatibles</li><li>Offre toujours des impressions de haute qualité</li><li>100 % fiable, vous pouvez donc imprimer en toute tranquillité</li></ul>
